"facility_id","country","year","ruralurban","publicprivate","m0s0q0","facility_level","transport_central_a","transport_central_hr","transport_central_mn","hours_opt_mn","num_outpatient","has_inpatient","num_inpatient","beds_total","has_births","has_maternity_a","has_maternity_b","has_antibiotics","has_ocytocics","has_anticonvuls","has_placenta","has_poc","has_delivery","has_resusc","has_bloodtrans","has_csection","num_births","transfers_csection","power_a","power_b","power_d","power_c","power_e","power_f","power_g","power_h","power_i","water_a","water_b","water_c","water_d","water_e","water_f","water_g","toilet_opt_a","toilet_opt_d","toilet_opt_e","toilet_ipt_a","toilet_ipt_d","toilet_ipt_e","toilet_disabled","handwashing","sharps_a","sharps_b","sharps_c","sharps_d","sharps_e","sharps_f","sharps_g","sharps_h","sharps_i","sharps_j","sharps_k","sharps_l","sharps_m","sharps_n","sharps_inspected","waste_a","waste_b","waste_c","waste_d","waste_e","waste_f","waste_g","waste_h","waste_i","waste_j","waste_k","waste_l","waste_m","waste_n","incinerator_works","incinerator_power","waste_inspected","waste_guidelines","waste_training","phone_a","phone_b","facmobile_a","facmobile_b","indmobile1_a","indmobile2_a","indmobile2_b","faccomputer_a","faccomputer_b","indcomputer_a","indcomputer_b","radio_a","radio_b","internet_a","internet_b","ambulance_a","ambulance_b","ambulance_c","ambulance_d","ambulance_e","ambulance_f","ambulance_g","ambulance_h","ambulance_i","adultscale_a","adultscale_b","adultscale_c","adultscale_d","thermometer_a","thermometer_b","thermometer_c","thermometer_d","childscale_a","childscale_b","childscale_c","childscale_d","stethoscope_a","stethoscope_b","stethoscope_c","stethoscope_d","infantscale_a","infantscale_b","infantscale_c","infantscale_d","sphgmeter_a","sphgmeter_b","sphgmeter_c","sphgmeter_d","bagmask_a","bagmask_b","bagmask_c","bagmask_d","airway_a","airway_b","airway_c","airway_d","autoclave_a","autoclave_b","autoclave_c","steamer_a","steamer_b","steamer_c","dryheat_a","dryheat_b","dryheat_c","nonelectric_a","nonelectric_b","nonelectric_c","incinerator_a","incinerator_b","incinerator_c","amoxicillin1_a","amoxicillin1_b","ceftriaxone_a","ceftriaxone_b","ciproflox_a","ciproflox_b","diclofenac_a","diclofenac_b","atenolol_a","atenolol_b","captopril_a","captopril_b","simvastatin_a","simvastatin_b","glibenclam_a","glibenclam_b","hypoglycemic_a","hypoglycemic_b","insulin_a","insulin_b","salbutamol_a","salbutamol_b","omeprazole_a","omeprazole_b","diazepam1a_a","diazepam1a_b","amitriptyline_a","amitriptyline_b","rifampicin_a","rifampicin_b","isoniazid_a","isoniazid_b","pyrazinam_a","pyrazinam_b","ethambutol_a","ethambutol_b","oxytocin_a","oxytocin_b","calgluc_a","calgluc_b","magsulf_a","magsulf_b","nacl_a","nacl_b","misoprostol_a","misoprostol_b","ampicillin_a","ampicillin_b","gentamycin_a","gentamycin_b","metronidazole_a","metronidazole_b","azithromycin_a","azithromycin_b","cefixime_a","cefixime_b","benzathine_a","benzathine_b","methasone_a","methasone_b","nifedipine2_a","nifedipine2_b","contraceptive_a","contraceptive_b","depo_a","depo_b","irona_a","irona_b","ironfolic_a","ironfolic_b","folic_a","folic_b","fansidar_a","fansidar_b","paracetamol3_a","paracetamol3_b","morphine_a","morphine_b","amoxicillin3_a","amoxicillin3_b","cotrimoxazole3_a","cotrimoxazole3_b","benzylpenicillin_a","benzylpenicillin_b","ors_a","ors_b","vitamina_a","vitamina_b","zinctabs_a","zinctabs_b","act_a","act_b","artesunate_a","artesunate_b","albendazole_a","albendazole_b","mebendazole_a","mebendazole_b","treat_guidelines","treat_observed","has_gloves","has_mcondoms","has_fcondoms","rdt_a","hivtest_a","glucometer_a","tbtest_a","has_bednet","has_tapemeasure","has_length","does_vaccines","vaccine_store1","has_fridge","fridge_temp","fridge_tempmon","fridge_power","measles_vac","polio_vac","dpt_vac","pentavalent_vac","pneumococ_vac","bcg_vac","hepb_vac","tetanus_vac","has_dispsyringe","has_vaccarrier","has_autosyringe","has_icepacks","has_sharps","vaccine_store2","final_wt","ipw","abs_prob","abs_wt","vign_prob","vign_wt","has_weights","has_facility"
"360","TANZANIA",2014,1,1,1,2,1,3,0,0,3,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,5,1,24,0,14,1,1,1,1,6,1,6,0,14,1,0,2,,,2,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,2,2,0,,0,,0,,0,,1,1,0,1,1,1,0,1,2,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,2,2,,0,,,0,,,2,2,,,,,4,,1,1,1,1,4,,6,,6,,6,,6,,5,,5,,5,,5,,5,,6,,4,,4,,4,,4,,1,1,5,,2,1,1,1,4,,4,,4,,1,1,5,,5,,4,,5,,6,,4,,1,1,4,,1,1,4,,1,1,4,,6,,4,,1,1,1,1,4,,4,,4,,1,1,5,,5,,4,,0,,1,0,0,0,1,0,0,0,1,0,1,1,3,5.55555534362793,0,5,1,4,5,1,1,1,5,1,2,2,2,2,2,1,7.83475875854492,7.83475875854492,1,7.83475875854492,0.5,15.6695175170898,1,1
"361","TANZANIA",2014,1,1,1,3,2,1,30,0,3,0,,,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,6,0,,,,1,0,4,3,1,1,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,0,,,,2,2,,,2,2,,,0,,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,4,,5,,5,,4,,5,,5,,5,,5,,5,,1,1,5,,6,,6,,6,,6,,1,1,5,,5,,1,1,5,,4,,4,,1,2,5,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,4,,6,,1,1,1,1,1,1,1,1,1,1,4,,1,1,4,,5,,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,3,26.6666660308838,0,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,10.1609907150269,10.1609907150269,1,10.1609907150269,0.5,20.3219814300537,1,1
"362","TANZANIA",2014,1,1,1,3,1,1,0,0,3,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,2,0,,,,1,1,3,1,2,0,,,,0,0,4,1,1,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,2,0,0,,0,,0,2,2,2,2,0,,0,,2,1,1,0,0,0,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,4,,1,1,4,,1,1,1,1,1,1,4,,4,,1,1,1,1,5,,6,,6,,6,,6,,1,1,1,1,5,,1,1,5,,4,,1,1,1,1,4,,4,,1,1,1,1,5,,5,,5,,1,1,1,1,1,1,1,1,1,1,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,3,22.7777786254883,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,36.7644844055176,36.7644844055176,0.5,73.5289688110352,0.333333343267441,110.29345703125,1,1
"363","TANZANIA",2014,1,1,1,3,1,2,0,0,3,0,,,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,,,,,,,,,5,0,,,,0,15,4,3,1,1,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,2,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,0,,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,4,,1,1,4,,5,,5,,1,1,5,,6,,6,,5,,5,,5,,5,,6,,6,,6,,6,,5,,5,,5,,1,1,5,,6,,1,1,5,,5,,5,,4,,5,,6,,5,,1,1,5,,1,1,1,1,1,1,4,,6,,1,1,1,1,1,1,1,1,1,1,4,,4,,5,,5,,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,3,26.6666660308838,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,39.0684394836426,39.0684394836426,1,39.0684394836426,0.5,78.1368789672852,1,1
"364","TANZANIA",2014,1,1,1,3,1,2,0,0,2,0,,,1,1,1,1,1,0,0,1,0,1,0,0,2,1,1,,,,,,,,,13,0,,,,0,30,2,,,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,0,,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,6,,6,,5,,6,,6,,6,,5,,6,,1,2,6,,6,,6,,6,,6,,4,,6,,1,1,1,1,6,,6,,5,,1,2,5,,6,,1,1,6,,6,,1,1,4,,1,1,1,1,1,1,1,1,1,1,6,,4,,1,1,1,1,1,1,1,1,1,1,1,1,5,,5,,1,1,0,,1,0,0,0,1,0,0,1,0,0,1,1,3,25,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,4.37269020080566,4.37269020080566,1,4.37269020080566,0.5,8.74538040161133,1,1
"365","TANZANIA",2014,1,1,1,3,3,2,30,0,2,0,,,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,13,0,,,,0,15,1,,,1,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,2,2,,,2,2,,,0,,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,1,1,4,,5,,5,,4,,5,,5,,5,,5,,5,,4,,5,,6,,6,,6,,6,,1,1,5,,5,,4,,5,,4,,4,,5,,5,,5,,4,,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,4,,6,,4,,4,,4,,5,,1,1,4,,4,,5,,1,1,1,1,0,,1,0,0,0,1,0,0,0,1,0,1,1,3,28.8888893127441,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,49.6100692749023,49.6100692749023,1,49.6100692749023,1,49.6100692749023,1,1
"366","TANZANIA",2014,1,1,1,3,1,2,0,0,3,0,,,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,13,0,,,,3,0,3,3,0,1,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,4,,4,,6,,6,,5,,6,,6,,6,,5,,5,,1,2,5,,6,,6,,6,,6,,1,1,5,,5,,1,1,5,,5,,5,,5,,1,1,5,,5,,5,,6,,1,1,1,1,5,,1,1,1,1,1,1,4,,6,,1,1,1,1,1,1,1,1,1,1,5,,4,,5,,5,,1,1,0,,1,1,0,0,1,0,0,0,0,1,1,1,3,24.4444446563721,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,19.4210376739502,19.4210376739502,1,19.4210376739502,0.5,38.8420753479004,1,1
"367","TANZANIA",2014,1,1,1,3,1,3,0,0,3,0,,,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,,,,,,,,,3,0,,,,1,0,4,3,1,1,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,4,,6,,6,,4,,6,,6,,6,,5,,5,,1,2,5,,6,,6,,6,,6,,1,1,5,,5,,1,1,4,,5,,1,1,5,,5,,5,,5,,5,,6,,1,1,4,,1,1,1,1,1,1,1,1,4,,6,,1,1,1,1,1,1,1,1,4,,1,1,1,1,5,,5,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,16.1111106872559,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,0,15.8148880004883,15.8148880004883,1,15.8148880004883,0.333333343267441,47.4446640014648,1,1
"368","TANZANIA",2014,1,1,1,2,1,2,30,0,3,1,2,1,1,1,1,1,0,0,1,1,0,1,0,0,2,1,1,,,,,,,,,9,1,4,0,0,0,0,4,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,1,0,1,1,2,2,,,0,,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,4,,5,,5,,5,,6,,6,,6,,5,,4,,4,,5,,1,1,1,1,1,1,1,1,4,,5,,5,,1,1,5,,5,,1,1,4,,4,,5,,4,,5,,5,,1,1,1,1,5,,1,1,1,1,1,1,4,,6,,1,1,1,1,1,1,1,1,1,1,1,1,4,,5,,4,,1,1,0,,1,1,0,0,1,0,0,0,1,0,1,1,3,14.4444446563721,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,6.2838249206543,6.2838249206543,0.833333313465118,7.54059028625488,0.333333343267441,18.8514747619629,1,1
"369","TANZANIA",2014,1,1,1,2,1,0,30,0,4,1,2,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,2,0,,,,1,1,1,1,1,,,,,3,0,4,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,1,1,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,1,1,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,2,5,,5,,5,,6,,6,,6,,4,,5,,1,2,5,,1,1,1,1,1,1,1,1,4,,5,,5,,1,1,1,1,5,,1,1,5,,4,,5,,1,1,5,,4,,1,1,1,1,4,,1,1,1,1,1,1,1,1,6,,1,1,1,1,5,,1,1,1,1,1,1,1,1,4,,4,,4,,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,21.1111106872559,2,1,1,1,5,1,1,1,5,1,2,2,2,2,2,0,9.78133010864258,9.78133010864258,0.909090936183929,10.7594633102417,0.16666667163372,58.6879806518555,1,1
"37","TANZANIA",2014,1,1,1,3,1,5,0,0,2,0,,,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,,,,,,,,,1,,,,,0,25,6,2,0,1,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,2,0,0,,2,2,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,6,,6,,6,,6,,6,,6,,5,,1,1,5,,5,,1,1,1,1,1,1,1,1,5,,5,,5,,1,1,5,,6,,5,,5,,5,,6,,4,,5,,6,,4,,1,1,1,1,1,1,1,1,1,1,1,1,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,3,5,2,5,1,1,1,1,1,1,1,1,2,2,0,2,2,0,19.5075969696045,19.5075969696045,1,19.5075969696045,0.5,39.015193939209,1,1
"370","TANZANIA",2014,1,2,1,3,1,2,0,0,1,0,,,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,,,,,,,,,3,0,,,,1,0,4,3,0,1,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,2,2,1,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,2,,0,,,0,,,2,2,,,,,1,1,6,,1,1,1,1,5,,5,,1,1,5,,5,,5,,5,,5,,1,1,5,,6,,6,,6,,6,,1,1,5,,4,,1,1,6,,6,,1,1,5,,5,,5,,1,1,5,,6,,1,1,1,1,1,1,1,1,1,1,1,1,4,,6,,1,1,1,1,1,1,1,1,1,1,1,1,4,,5,,1,1,1,1,0,,1,1,0,1,0,0,0,0,0,0,1,1,3,26.6666660308838,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,0,17.649206161499,17.649206161499,0.800000011920929,22.0615081787109,0.25,70.5968246459961,1,1
"371","TANZANIA",2014,2,5,1,2,1,0,15,0,3,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2,1,12,0,3,1,1,1,1,2,0,,,,0,0,4,2,1,1,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,2,2,2,2,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,4,,4,,1,1,1,1,1,1,4,,4,,4,,4,,1,1,5,,4,,1,1,4,,1,1,1,1,1,1,1,1,4,,1,1,4,,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,3,24.4444446563721,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,18.4540424346924,18.4540424346924,0.666666686534882,27.6810646057129,0.5,36.9080848693848,1,1
"372","TANZANIA",2014,1,5,1,3,1,0,45,0,1,1,1,1,0,,,,,,,,,,,,,0,2,1,24,0,3,9,1,9,1,3,0,,,,0,0,4,2,1,1,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,2,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,4,,4,,5,,5,,5,,5,,4,,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,5,,1,1,5,,5,,1,1,1,1,5,,5,,1,1,4,,1,1,5,,5,,1,1,4,,1,1,5,,1,1,6,,1,1,1,1,1,1,1,1,5,,1,1,4,,5,,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,18.4540424346924,18.4540424346924,0.909090936183929,20.2994480133057,0.25,73.8161697387695,1,1
"373","TANZANIA",2014,3,1,1,2,1,0,45,0,4,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,2,1,1,,,,,,,,,9,0,,,,0,0,4,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,2,2,1,0,,0,,0,2,2,2,2,0,,0,,0,,1,1,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,0,,,2,2,,,,,1,1,4,,1,1,4,,5,,5,,5,,5,,5,,5,,5,,5,,1,2,5,,1,1,1,1,1,1,1,1,4,,5,,1,1,1,1,4,,4,,1,1,1,2,5,,5,,1,1,5,,5,,1,1,1,1,4,,1,1,5,,1,1,4,,6,,1,1,1,1,1,1,1,1,1,1,1,1,4,,5,,5,,4,,1,1,1,1,0,0,1,0,0,0,1,1,1,1,3,12.222222328186,2,1,1,1,5,1,1,1,5,1,2,2,2,2,2,0,12.883810043335,12.883810043335,0.555555582046509,23.1908569335938,0.400000005960464,32.2095260620117,1,1
"375","TANZANIA",2014,1,1,1,3,1,1,30,0,4,0,,,1,1,1,1,1,0,1,1,0,1,0,0,2,1,2,1,48,0,0,1,1,1,1,2,0,,,,0,0,9,2,1,1,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,2,0,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,4,,4,,4,,6,,6,,5,,6,,6,,6,,5,,5,,1,1,6,,1,1,1,1,1,1,1,1,1,1,5,,1,1,4,,5,,5,,4,,5,,4,,5,,1,1,5,,6,,1,1,4,,4,,4,,4,,4,,1,1,6,,1,1,1,1,1,1,1,1,1,1,5,,1,1,5,,1,1,4,,1,1,1,1,0,1,1,0,1,1,1,0,1,1,3,26.6666660308838,2,5,1,1,1,1,1,1,2,1,2,2,2,2,2,0,3.28384780883789,3.28384780883789,0.769230782985687,4.26900196075439,1,3.28384780883789,1,1
"376","TANZANIA",2014,1,1,1,3,1,1,0,0,2,0,,,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,,,,,,,,,9,0,,,,0,0,4,2,1,1,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,2,2,0,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,1,1,4,,6,,6,,1,1,6,,6,,6,,5,,4,,1,1,4,,1,1,1,1,4,,4,,1,1,5,,1,1,1,1,5,,4,,4,,5,,1,1,5,,4,,5,,6,,1,1,4,,5,,1,1,1,1,1,1,1,1,6,,4,,1,1,1,1,4,,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,3,26.6666660308838,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,26.6527938842773,26.6527938842773,1,26.6527938842773,0.666666686534882,39.979190826416,1,1
"377","TANZANIA",2014,2,5,1,3,1,0,15,0,1,1,2,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,2,0,,,,1,1,3,1,2,0,,,,0,0,9,2,1,1,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,0,0,0,,2,2,0,2,2,0,,0,,0,,0,,1,0,1,0,0,0,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,0,,,2,2,,,,,1,1,1,1,4,,1,1,1,1,5,,1,1,5,,5,,5,,4,,1,1,1,2,5,,6,,6,,6,,6,,1,1,5,,4,,1,1,1,1,4,,1,1,1,1,1,1,5,,1,1,5,,5,,1,1,1,1,4,,5,,1,1,1,1,1,1,6,,1,1,1,1,1,1,4,,1,1,5,,1,1,5,,5,,4,,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,25.5555553436279,2,5,1,1,5,1,1,1,5,1,2,2,2,2,2,0,26.6527938842773,26.6527938842773,0.400000005960464,66.6319885253906,0.666666686534882,39.979190826416,1,1
"378","TANZANIA",2014,2,5,1,3,2,0,30,0,1,0,,,0,,,,,,,,,,,,,0,2,1,3,0,0,1,1,1,1,3,0,,,,0,0,9,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,,0,,0,2,2,0,,0,,0,,0,,0,1,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,2,2,,2,2,,0,,,0,,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,6,,6,,6,,4,,1,1,1,1,5,,6,,6,,6,,6,,4,,5,,5,,1,1,5,,4,,1,1,1,1,1,1,5,,1,1,5,,1,1,5,,5,,5,,4,,5,,1,1,1,1,6,,1,1,1,1,1,1,4,,5,,1,1,4,,4,,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,18.4540424346924,18.4540424346924,1,18.4540424346924,1,18.4540424346924,1,1
"379","TANZANIA",2014,2,1,1,1,1,0,10,0,,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,,0,2,1,7,0,3,3,1,1,1,3,0,,,,0,0,4,3,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,2,2,,0,,,2,2,,2,2,,,,,1,1,1,1,1,1,1,1,1,1,4,,5,,4,,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,4,,4,,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,4,,4,,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,4,,1,1,1,1,0,1,1,1,1,0,1,1,1,1,3,11.6666669845581,2,1,1,1,5,1,1,1,5,1,2,2,2,2,2,0,5.24275684356689,5.24275684356689,0.142857149243355,36.6992950439453,0.395959466695786,13.2406406402588,1,1
"38","TANZANIA",2014,1,1,1,3,1,3,0,0,3,0,,,1,1,1,1,1,1,1,1,0,0,0,0,1,0,5,0,,,,1,1,1,1,3,0,,,,0,30,3,2,1,1,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,,,1,2,0,0,,2,2,0,0,,0,,0,,0,,0,,0,1,0,0,0,1,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,4,,1,1,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,4,,4,,4,,4,,1,1,5,,5,,5,,4,,5,,5,,5,,5,,5,,4,,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,0,,1,1,0,0,1,0,0,1,1,1,1,1,3,7.22222232818604,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,0,23.0286483764648,23.0286483764648,1,23.0286483764648,0.333333343267441,69.0859451293945,1,1
